,ID,body,header
180,71335,"רציתי לשאול את היועצת המשפטית – אני לא יודע, לא הייתי בתחילת הדיון. האם היא נתנה את עמדתה?",אברהם בייגה שוחט
181,71335,"עוד לא. היא מביעה בסוף. אצלנו היא מביעה בסוף כדי לאפשר דיון. אם היא תגיד בהתחלה, מה יגידו האנשים?

 בבקשה, מישהו עוד משפט תגובה? בבקשה.","היו""ר רוני בר-און"
182,71335,אני רוצה להגיד רק עוד משפט אחד: יכול להיות שגם במקום הזה אי ידיעה לא פותרת מעונש. אבל אני מודה - -,חיים אורון
183,71335,בעיקר במקום הזה.,"היו""ר רוני בר-און"
184,71335,"אם הייתי יודע שבמחיר הוויתורים של הבוקר זה הנושא שעולה פה עכשיו, הייתי שוקל מחדש ואני מודיע גם שאני אשקול מחדש.",חיים אורון
185,71335,"עוד לא נגמרה המלאכה, יש לכם עוד כמה שעות לדיונים.","היו""ר רוני בר-און"
186,71335,"זאת אומרת, תעשה פה עכשיו שני לילות על נושאים חדשים.",חיים אורון
187,71335,הכל בסדר.,"היו""ר רוני בר-און"
188,71335,אנחנו מנסים עכשיו להגיע להסכמות. אם לא - - -,חיים אורון
189,71335,בסדר גמור.,"היו""ר רוני בר-און"
190,71335,אני גם מבין את ההקשרים.,חיים אורון
191,71335,"בבקשה, חבר הכנסת סער.","היו""ר רוני בר-און"
192,71335,"אדוני היושב ראש, אני, בטיעון העקרוני, שלפיו ראוי שהממשלה תכריע את זה ולא תביא את זה באופן הזה להכרעה, אני מסכים בהחלט עם חבר הכנסת בייגה שוחט. אני גם מסכים עם זה שלא ראוי להפוך את הוועדה, בשלב שבו אנחנו נמצאים בדיוני התקציב וחוק ההסדרים, לבמה שבה מועלות ומורדות או לא מורדות טענות של נושא חדש. לכן, אתמוך בעמדה של חבר הכנסת שוחט.",גדעון סער
193,71335,לראות בזה נושא חדש.,"היו""ר רוני בר-און"
194,71335,לראות בזה נושא חדש. כן.,גדעון סער
195,71335,"אוקי. גבירתי היועצת המשפטית, אני מבקש ממך - - -

 גברת אחדות, את רוצה להגיד עוד משהו, לפני היועצת המשפטית? כי היא מסכמת את הדיון. יש לך עוד משהו להגיד? את לא מוכרחה.

 בבקשה, גבירתי היועצת המשפטית.","היו""ר רוני בר-און"
196,71335,"אני הבוקר הבאתי בפני ועדת הכספים רשימה של כעשרה נושאים שלעניות דעתי נחשבים לנושאים חדשים מבחינה מהותית וביניהם היה גם הנושא הזה. ולכן, ברור מכך שעמדתי היא שהנושא הזה, מבחינה מהותית, הוא נושא חדש. נאמר לי בוועדת הכספים שהוועדה החליטה, הואיל והועלתה טענת נושא חדש, לפנות בנושא הזה לוועדת הכנסת.

 לגבי הנושאים האחרים, אכן הוסכם שהם לא יכללו בהצעת החוק.",אנה שניידר
197,71335,טוב. תודה רבה. ולגופו של עניין את אומרת?,"היו""ר רוני בר-און"
198,71335,"זה נושא חדש. זה נושא מהותי, זה נושא חדש.",אנה שניידר
199,71335,כמשקיף משפטי.,"היו""ר רוני בר-און"
200,71335,כעמדה משפטית.,אנה שניידר
201,71335,"מאה אחוז. אנחנו עוברים, אפוא, להצבעה. מי בעד להכיר בהסתייגות הזאת כנושא חדש, ירים את ידו בבקשה.","היו""ר רוני בר-און"
202,71335,אני במקום זהבה גלאון.,חיים אורון
203,71335,"נא להשאיר את הידיים למעלה, כל המצטרפים להצבעה.","היו""ר רוני בר-און"
204,71335,שבעה עשר.,אתי בן-יוסף
205,71335,"שבעה עשר, תודה. שמונה עשר, גם בורג. מי נגד? תודה. מי נמנע? אני קובע אפוא שזה נקבע כנושא חדש, פה אחד.","היו""ר רוני בר-און"
206,71335,זה לא יהיה כלול במסגרת ההסתייגויות.,אנה שניידר
207,71335,"וזה לא יהיה כלול במסגרת ההסתייגויות וכל כיוצא באלה, כמתחייב מהפרוטוקול.

 אני מבקש שיירשם בהיסטוריה שאפשר לקבל גם החלטות לגופם של דברים ולא רק פוליטית. לא ""חרפה"" ולא - - -","היו""ר רוני בר-און"
208,71335,אבל זה לא תקדים.,אברהם בורג
209,71335,"כן. מבלי שהדבר יהווה תקדים, כמובן.","היו""ר רוני בר-און"
210,71335,זהו. נרגענו.,אברהם בורג
211,71335,"זהו. לא רק ""חרפה"" יש פה.

 א. סדרי הדיון בהצעת חוק התקציב לשנת 2004 ובהצעת חוק המדיניות הכלכלית

 לשנת הכספים 2004 (תיקוני חקיקה), התשס""ד-2003 ובהצעת חוק גיל פרישה,

התשס""ד-2003.","היו""ר רוני בר-און"
212,71335,"אנחנו חוזרים לנושא שלשמו נתכנסנו והוא עניין סדרי הדיון. חברים, יש לנו הסכמה – ואני מדבר רק על הסכמה, בלי אצבע מתנגדת אחת, למתווה של הדיון כפי שקבענו אותו בפעם הקודמת? כן, בבקשה.","היו""ר רוני בר-און"
213,71335,"היה פה חבר הכנסת גפני ואמר שגם יושב ראש הכנסת – ומזכיר הכנסת מודע לכך – הבטיחו לו שההצבעות, לפחות, לא יתחילו בעת הצום.",מאיר פרוש
214,71335,ההסכמה הזאת לא משקפת את זה.,"היו""ר רוני בר-און"
215,71335,"גם את המוסלמים, בעת צום, מכבדים.",מאיר פרוש
216,71335,לא רק שאני מסכים עם זה - - -,"היו""ר רוני בר-און"
217,71335,השאלה היא אם זה רק על הפיצול.,דני יתום
218,71335,מוכרח להיות. איך יהיה?,"היו""ר רוני בר-און"
219,71335,אז איך יגיעו ללשכת הוועידה?,גדעון סער
220,71335,לא יגיעו. אומר לך: לא. אני יכול לחייב אותו להצביע בעת הצום?,"היו""ר רוני בר-און"
221,71335,כשעלה עניין הצום לפני כמה ימים הכרענו בו.,גדעון סער
222,71335,"יש לי הצעה לפתרון. היות והפיצול הוא מוסכם, יודיע היושב ראש בתחילת הישיבה על סעיפי הפיצול, וההצבעה תהיה בשש בערב.",חיים אורון
223,71335,אבל מפלגת העבודה לא פה.,"היו""ר רוני בר-און"
224,71335,אבל אין מחלוקת על הפיצול.,חיים אורון
225,71335,- - המליאה לא מאשרת את הפיצול.,אנה שניידר
226,71335,- -,קריאות
227,71335,"נצביע על פיצולים בשש, זה מקובל עליכם?",גדעון סער
228,71335,כן.,קריאות
229,71335,אתה בשש לא שם.,"היו""ר רוני בר-און"
230,71335,"אבל שהיושב ראש יקריא את הפיצולים, שנדע כולנו מה - - -",חיים אורון
231,71335,מתי? באיזו שעה הוא יקריא את הפיצולים?,"היו""ר רוני בר-און"
232,71335,"עכשיו, כשהוא עולה למעלה.",חיים אורון
233,71335,הוא יודע להקריא עכשיו את כל הפיצולים?,"היו""ר רוני בר-און"
234,71335,כן.,חיים אורון
235,71335,יש עוד דברים שלא הוסכמו.,אנה שניידר
236,71335,"יש עוד דברים שלא הוסכמו, ג'ומס, מה אתה אומר לי כן? אם הייתי יודע להגיד: הכל מוסכם, אני כבר ב-12:15 עם ההסכמה.","היו""ר רוני בר-און"
237,71335,"רוני, הוא מביא למעלה רק את מה שהוסכם לפצל. הוא למעלה מביא רק את ההסכמות.",אברהם בורג
238,71335,ורק עליהן מתקיימות ההצבעות בשש. מתי מתקיימות על אלה שלא הוסכם?,"היו""ר רוני בר-און"
239,71335,"ב-17:55 יביא את השאר, וגם עליהם נצביע.",חיים אורון
240,71335,אבל אז הם לא נמצאים.,"היו""ר רוני בר-און"
241,71335,אנחנו לא נהיה פה.,אברהם בורג
242,71335,"אני לא לוקח את עצמי לשמוע עוד פעם את התוכחה שלהם: עבדתם עלינו.

אתם, בשעה 15:00-15:30 הולכים מפה. שעת חזרה אתם לא יודעים? לכל השעה הזאת צריכה להיות עכשיו קונססיה שאין הצבעות. זה אומר שמעכשיו עד 24:00 אין לך הצבעות על פיצולים.","היו""ר רוני בר-און"
243,71335,"אדוני היושב ראש, אינני יודע מה התביעה ממני.",גדעון סער
244,71335,אין תביעה ממך. התביעה היא ממני.,"היו""ר רוני בר-און"
245,71335,"לא, אי אפשר לבוא ולהגיד: צום, אחרי זה ועידה - - -",גדעון סער
246,71335,אפשר. אפשר.,"היו""ר רוני בר-און"
247,71335,"על מה שאין ויכוח הרי לא צריך להצביע. העניין שהם לא יהיו יותר מאוחר, זה לא בגלל הצום.",מאיר פרוש
248,71335,בגלל הסעודה המפסקת.,"היו""ר רוני בר-און"
249,71335,יכולים לבקש פיצול כשהוועדה לא החליטה על זה?,גדעון סער
250,71335,לא. ודאי שהיא צריכה להחליט קודם על פיצול.,אנה שניידר
251,71335,הפיצולים הם חלק מעסקה כזאת: עד 24:00 הכל עובר.,אברהם בורג
252,71335,24:00 / 02:00 אם תסכימו. הוא ביקש 02:00.,"היו""ר רוני בר-און"
253,71335,"אין קו נטוי. עד 24:00 הכל עובר. אז הפיצולים הם חלק מהסכמת 24:00. לכן אני לא אצביע במליאה נגד הפיצולים, כי הם באים למעלה בהסכמה, על דעת שכל החוק יבוא למעלה. נכון? לכן, עניינה של סיעת העבודה שתיארתי אותו קודם הוא על פתיחת הדיונים, על הצגת התקציב וכולי וכולי, שהיא שעת הדיונים. לאחר מכן, בהצבעה, תשאיר לי להסתדר עם חברי הסיעה שלי, אבל על דעת שהפיצולים ב-24:00 הם חדא-מחתא.",אברהם בורג
254,71335,"חברים, אנחנו רוצים לעמוד בלוחות הזמנים. אני קורא את ההצעה, אני מבקש שקט. אני מקריא לכם עכשיו את ההסכמה. ואני מזכיר לכם שההסכמה היא מ-אל""ף עד ת""ו, בלא הצבעה שעניינה היא העדר הסכמה:

 ועדת הכנסת מחליטה בהסכמה, מכוח סעיף 148 לתקנון הכנסת, שדורש הסכמה מקיר אל קיר, כי הדיונים בהצעות החוק האמורות – תקציב, מדיניות כלכלית וגיל פרישה – יתנהלו כדלקמן:

הדיונים במליאה יחלו ביום ראשון, י' בטבת התשס""ד, 4 בינואר 2004 בשעה 13:30.

באותו חלק מהצעת חוק המדיניות הכלכלית שוועדת הכספים אישרה עד למועד האמור.

 בסעיף הבא, למען הגילוי הנאות, אני אוסיף שהשמטנו את החלק ""ובלבד שיהיה בזה בשר, כי אנחנו יודעים שיש בזה ""בשר"".

הדיונים יתקיימו סביב השעון ללא הפסקה עד לסיומם וזמן הדיבור יחולק בשיעור של שני שליש לאופוזיציה ושליש לקואליציה.

הדיונים יסתיימו לא יאוחר מיום רביעי, י""ג בטבת התשס""ד, 7 בינואר 2004 בשעה 10:00 ומיד עם סיומם יחלו ההצבעות.

סיום ההצבעות יהיה לכל המאוחר ביום חמישי, י""ד בטבת התשס""ד, 8 בינואר 2004 בשעה 10:00.

כל האמור לעיל מותנה בכך שהצעת חוק המדיניות הכלכלית כולה וכן הצעת חוק התקציב יאושרו בוועדת הכספים לא יאוחר מיום ראשון, י' בטבת התשס""ד, 4 בינואר 2004, שעה 24:00.

במהלך הדיונים במליאה יושב ראש הישיבה מוסמך לקבוע: א', איזו הסתייגות היא מהותית ואיזו איננה כזו.","היו""ר רוני בר-און"
255,71335,"יושב ראש הכנסת, אמרנו.",אברהם בורג
256,71335,יושב ראש הישיבה. זאת הייתה ההסכמה הקודמת.,"היו""ר רוני בר-און"
257,71335,בשום אופן לא.,דליה איציק
258,71335,אה. זאת לא הייתה ההסכמה בישיבה הקודמת?,"היו""ר רוני בר-און"
259,71335,"קודם כל, למה אתה מרים עלי את הקול?",דליה איציק
260,71335,"את אומרת לי: ""בשום אופן לא"". עשרה ימים יושבת ההסכמה הזאת - - -","היו""ר רוני בר-און"
261,71335,ממש לא. יושב ראש הכנסת. הבדל גדול מאד.,דליה איציק
262,71335,"זה הסיכום שהיה בתחילת ההסכמות – אבל זה לא כל כך משנה לך ,אני אגיד לך למה. כי את ההצבעות על הנושא הזה ממילא מנהל רק יושב ראש הכנסת.",אברהם בורג
263,71335,- -,קריאות
264,71335,"יושב ראש הכנסת – חברים, סליחה, שקט בבקשה. לראייה: כאשר רצינו לציין יושב ראש הכנסת ולא יושב ראש הישיבה, ציינו את זה בסעיף 7, שרק יושב ראש הכנסת עצמו יהיה מוסמך להחליט על הפסקה של הישיבה או נעילתה. זה מה שהיה. רוצים לשנות עכשיו? – מצדי תשנו עכשיו.","היו""ר רוני בר-און"
265,71335,יש לי הצעה שאני מקווה שגם גדעון יקבל אותה.,חיים אורון
266,71335,אבל אי אפשר להגיד שזה בשום אופן לא היה.,"היו""ר רוני בר-און"
267,71335,"יכול להיות: במקרה של מחלוקת – בסעיף א' – יכריע יושב ראש הכנסת. במקרה של מחלוקת, ייגשו ליושב הכנסת והוא יכריע.",חיים אורון
268,71335,"אין לי בעיה, אני מסכים. יושב ראש הישיבה יהיה רשאי ואם תהיה מחלוקת, זה יעבור ליושב ראש הכנסת.",גדעון סער
269,71335,מה זו מחלוקת?,קריאה
270,71335,"מחלוקת זה כשראש הישיבה יגיד: זה לא מהותי, ואנחנו נגיד: זה מהותי.",דני יתום
271,71335,"עם כל הכבוד, ברמת הפרקטיקה, או שיש סמכות כזאת, או, אם אני אופוזיציה, על כל סעיף אני צריך ללכת ליושב ראש.",יולי-יואל אדלשטיין
272,71335,"בוודאי. מה שיקרה – אני אגיד לכם בדיוק – בדיון בהסתייגויות אתם תושיבו את היושב ראש שם ל-24 שעות. זה הכל, זה מה שיהיה.","היו""ר רוני בר-און"
273,71335,לא נכון.,גדעון סער
274,71335,אתה תראה שלא.,חיים אורון
275,71335,"זה הצבעות. זה לא הדיון. רוני, אם היושב ראש למד לקח מהשנה שעברה, הוא לא ייתן לאף סגן לנהל את ההצבעות חוץ ממנו.",אברהם בורג
276,71335,"בהסכמה, בהסכמה - - -","היו""ר רוני בר-און"
277,71335,מה זאת אומרת? אני מבקש שתבהיר את דבריך.,יולי-יואל אדלשטיין
278,71335,- -,קריאות
279,71335,"לא, זה לא צחוק. ניסית, ניסית אתי בהתחלה, לא הלך לך - - -",יולי-יואל אדלשטיין
280,71335,"לא לו לא הלך, יולי, לך לא הלך - - -",דליה איציק
281,71335,"לא. לו לא הלך. זו חוצפה, כי יש סגן אחד שניהל וזה אני.",יולי-יואל אדלשטיין
282,71335,אני חוזר לסעיף 1. הישיבה לא תתחיל ב-13:30.,"היו""ר רוני בר-און"
283,71335,בסיכום אתה לא היית. הסיכום היה שרק רובי ריבלין מנהל.,דליה איציק
284,71335,מתי זה היה? בפעם הקודמת? רובי ריבלין היה באולם?,יולי-יואל אדלשטיין
285,71335,"אבל יולי, אני לא מבין. קודם כל, זה לגמרי לא אישי.",חיים אורון
286,71335,זה כן אישי. מה זאת אומרת לא אישי?,יולי-יואל אדלשטיין
287,71335,"אנחנו אומרים: היושב ראש יחליט. עכשיו, אנחנו אומרים: היושב ראש החליט. עכשיו, נניח שאתה החלטת שזה מהותי ואנחנו, באחת מתוך עשר הסתייגויות אומרים שלא. מותר ללכת ליושב ראש? על זה מדובר פה.",חיים אורון
288,71335,- -,קריאות
289,71335,ברגע שזה רשום - - -,יולי-יואל אדלשטיין
290,71335,- -,קריאות
291,71335,אנחנו לא יכולים לקבל את זה.,גדעון סער
292,71335,"לא. ג'ומס, אני לא מקבל את זה. סגן יושב ראש הכנסת לא הולך לשאול ולבקש הוראות מהגננת, עם כל הכבוד. יושב יולי אדלשטיין, מהותית לא מהותית, הוא יכול להחליט, הוא לא פוליטי כמו אחרים. חד משמעית. מה, תעצור את הכל ותלך ליושב ראש? סליחה, עם כל הכבוד לכולם. אני מבין בדיוק מה מפריע. יהיו גם יושבי ראש שינהלו את הישיבה, שהם יקבלו החלטות לטובת צד כזה או אחר. אני לא רואה את הקטע הזה שרצים ליושב ראש לקבל ""רולינג"" בכל מקום.","היו""ר רוני בר-און"
293,71335,"את חטאי אני מזכיר. כאשר ישבנו אצל היושב ראש במסגרת ועדת הסכמות, הסיכום היה – בעל-פה. לא כתוב ולא שום דבר אחר – שכל החבילה הזאת מוסכמת, אנחנו ננסה להגיע אתו מראש, להצביע בפניו, מתוך החמש מאות או שש מאות הסתייגויות שהגשנו, בלבד - - -",אברהם בורג
294,71335,"אחרי 12,000 בפעם הקודמת? עשינו צמצום יפה.","היו""ר רוני בר-און"
295,71335,"כן. הלכנו לכיוון אחר לגמרי, שאנחנו מתמקדים רק בדברים המהותיים, כי את זמן הדיבור קיבלנו בצורה אחרת, מכובדת מאד, בהסכמה. ואז סיכמתי עם היושב ראש, שאני אגיד לו על דעת סיעות הקואליציה, מה מתוך המעט הסתייגויות שהוגשו על ידי האופוזיציה הוא בעינינו מהותי, והוא יחליט על דרך ההצבעה.

 אני לא שמתי לב, כאשר הקראת את הסעיף בשבוע שעבר, שמדובר על יושב ראש הישיבה ולא יושב ראש הכנסת. אני אומר: את חטאי אני מזכיר היום, בסדר? אבל הסיכום אצל היושב ראש היה - - -",אברהם בורג
296,71335,אני לא הייתי שם.,"היו""ר רוני בר-און"
297,71335,"לא יודע. הזיכרון שלי הוא קצר מועד. אני אמרתי לו: אני אגיש לך את הרשימה – לפחות ג'ומס היה נוכח בעסק הזה – על מספר לא גדול של דברים שבעינינו הוא קריטי, כי אתה מכיר את הטענה שאני רוצה את הרקורד של ההצבעה בנושאים מסוימים.",אברהם בורג
298,71335,"מצוין, אז בוא נכניס את זה להסכמה. יגיש מראש, יחליט מראש, נפתרה הבעיה.",רשף חן
299,71335,"לא. מה שאתה אומר עכשיו בנושא של הרקורד של ההצבעה אומר, שהולכים ב""רולינג"" ליושב ראש, על החלטה של סגן יושב ראש הכנסת, מנהל הישיבה, גם על אופן ההצבעה.","היו""ר רוני בר-און"
300,71335,מלכתחילה. לא בדיעבד.,אברהם בורג
301,71335,"אם יש רשימה לפני הזמן, אין לי בעיה עם זה.",יולי-יואל אדלשטיין
302,71335,"מצדי, בסדר. אם זאת ההסכמה, זאת ההסכמה. אני לא יכול לקבל דבר כזה. אני אסכים לזה אם חברי בסיעה יסכימו לזה, אבל אני חושב שזה דבר לא נכון. זה להודיע, להניף דגל על ישיבת הכנסת: היום סגנים לא יכולים לכהן בתפקיד. זה בדיוק מה שאתם אומרים.","היו""ר רוני בר-און"
303,71335,"ההצעה שלך, אברום, היא לא מעשית.",חיים אורון
304,71335,לא מעשית – לא מעשית.,אברהם בורג
305,71335,"תשמע. מרימים ידיים, כמו שהיה בישיבה הקודמת, היושב ראש רואה שהוא לא יכול לקבוע, אומר: רגע, אלקטרונית? הם צועקים: לא. ידנית? – הולכים ליושב ראש. זה מה שהוא מציע.","היו""ר רוני בר-און"
306,71335,"רובי לא רצה לכלול את זה בתוך ההסכמה, רק אני אומר לך מה הייתה ההבנה בינינו. אני לא שמתי לב לכך שהיה כתוב יושב ראש הישיבה.",אברהם בורג
307,71335,"אז אני גם מרשה לעצמי הודעה מהסוג שאתה נתת עכשיו על ההתנהלות לקראת הדבר הזה: מעולם לא עלתה אצלי, או מעולם לא עלתה באוזני, האפשרות שיושב ראש הכנסת, הוא ולא אחר, ינהל את כל דיוני ההצבעות. וזה מה שאומר עכשיו התנאי שאתם רוצים להכניס לסעיף 6. זה מה שזה אומר. כי אף אחד מכם לא באמת מתכוון שבכל מקרה שיולי אדלשטיין יגיד לכם: כן מהותי או לא מהותי, נעצור את הכל ונרוץ ל""רולינג"" של רובי. נקודה. ואפשר גם אדלשטיין ואפשר לרדת את כל השבעה למטה. לא לזה הייתה הכוונה, מי שהיה מעלה דבר כזה היה מתבייש להעלות את זה, משום שזה במפורש אי הכרה ביכולת של הסגנים לנהל ישיבה מהסוג הזה. הכוונה ב""יושב ראש"" הייתה – אמרתם: ומה אנחנו נעשה אם פתאום ישב שם איזה יושב ראש ויחליט על הפסקה או יחליט על הפסקת הישיבה? אמרנו: אוקי, זה קרדינלי, על זה יחליט רק היושב ראש. כך התנהלו הדברים. אני לא מוכן לשמוע את זה. אני לא כתבתי את זה, אני סיכמתי את רוח הדברים שהיו פה בדיון. ובדיעבד, גם היום נראה לי שלא הייתי מסכים לסיכום אחר.","היו""ר רוני בר-און"
308,71335,"תראה, אם אני לא קפצתי בזמן, אז אני צריך לשלם את המחיר.",אברהם בורג
309,71335,אני לא אומר את זה. אני רוצה שיהיה לכם ברור - - -,"היו""ר רוני בר-און"
310,71335,אבל תראה את הצד שלי.,אברהם בורג
311,71335,"רגע, תן לי משפט. אני לא יכול לתת בהסכמה גושפנקה להחלטה של ועדת הכנסת שאומרת: כל הסגנים – אני לא רוצה להגיד מילה לא מפוארת - - -","היו""ר רוני בר-און"
312,71335,ועל זה אתה מסכים? כי אתה יושב כאן.,מאיר פרוש
313,71335,"לא. אני לא חושב כך. על העניין הזה – היושב ראש לא ביקש את זה, ככל שאני יודע.","היו""ר רוני בר-און"
314,71335,אתה לא חושב שיש סגנים - - -,קריאה
315,71335,"אל תמשוך אותי בלשון. הם סגני יושב ראש הכנסת, מה לעשות?","היו""ר רוני בר-און"
316,71335,"ראשית, היו דברים מעולם שיושב ראש ניהל את ההצבעות מהתחלה ועד הסוף.",אברהם בורג
317,71335,"מאה אחוז. זו עדיין אפשרות. בוא נגיע להסכמה הזאת, ותלך תלחש לו לאוזן שלא יקום מהכסא.","היו""ר רוני בר-און"
318,71335,"קודם כל, אני אומר לך: היו דברים מעולם וזה, אגב, התנהל מהר כפי שרק אפשר. מה יקרה כאן עכשיו? אם אתה רוצה למנוע עוד פעם מצב שעל נושא שלצורך העניין יישב יושב ראש שלא בדיוק שולט בחומר, ולא ישב בוועדת הכנסת כמו סגן היושב ראש חבר הכנסת יולי אדלשטיין, ויבוא לו הסעיף על איזשהו קטע של מריבה במליאה, אתה תוליך לפיצוץ על כל ההסכמות האלה על סעיף שהוא לא חשוב. למה אתה רוצה לעשות את זה?",אברהם בורג
319,71335,נכון. זה כבר קרה. זה בדיוק מה שקרה.,דליה איציק
320,71335,"אני אגיד לכם מה הפתרון, במסגרת אותו מתווה שקיים פה על השולחן: יושב ראש הכנסת, מכיוון שהוא יודע שמדובר בסך הכל, ב-24 שעות לכל היותר – לכל היותר, כי אלה הצבעות – הוא בשכלו הטוב ובניסיונו כי רב, במקום לשבת 24 שעות, יתחלק עם האנשים שהוא חושב שכן יכולים לקבל החלטות, לא פוליטיות, שקולות, מנוסות, רציניות. אז הוא לא ייתן לכל שמונת הסגנים. אנחנו גם יודעים שהיושב ראש לא תמיד, בכל עניין, נותן לכל הסגנים. יש לו שכל לחלק את זה בין הסגנים שהוא חושב. אבל זו הדיסקרציה שלו, לא שלי.","היו""ר רוני בר-און"
321,71335,"יושב ראש הוועדה, כולם באמת משקיעים כל כך הרבה זמן שהתקציב הזה לא ינפיק לא הצבעות כפולות, ולא צעקות, ולא זה – שהיחסים במסגרת קואליציה-אופוזיציה יישארו יותר מאשר סבירים. אנחנו הרי לא רוצים לשבר את הכלים. בגלל זה היו הסכמות.

 תראה, אסור שברגע האחרון אנחנו נתייאש. אתה השקעת בזה הרבה מאד מאמצים וזה הרגע האחרון. הרי מה קרה בעבר? הרי אתה היית שותף לכל זה. בעבר קרה, זה לא נעים, זה נפל על יולי, שהוא באמת איש מקסים, ונחמד - - -",דליה איציק
322,71335,אבל למה את משמיעה את זה באוזני?,"היו""ר רוני בר-און"
323,71335,כי אתה יושב ראש הוועדה.,דליה איציק
324,71335,"מבחינת התקנון, מה נפל?",יולי-יואל אדלשטיין
325,71335,"נפל על יולי. זהו, אל תגרום לי לדבר יותר. אני באמת מחבבת אותך.",דליה איציק
326,71335,"אז אל תגידי. מה, כי לא נתתי לך לעלות לדבר מעל הדוכן? זה כל הסיפור?",יולי-יואל אדלשטיין
327,71335,"היושב ראש לא ניהל את כל הישיבה, אתה זוכר. גם הוא, גרונו בגד בו, יש שלפוחיות, יש כל מיני דברים. בן-אדם. במצב כזה, עלול שיהיה מצב שבדיוק באותו רגע שאנחנו רוצים, יהיה פיצוץ. זה מה שהיה בדיוק – הרי אתה יודע – בפעם שעברה. מה אנחנו טוענים? אם אתה נותן לרובי ריבלין, ואם הוועדה מחליטה, זה בלי להוריד מערכם של הסגנים. אלה יהיו ההסכמות. הרי מה מהותי ומה לא זה מהות התקציב.",דליה איציק
328,71335,"דליה, התמונה הזאת, אני אומר לך, רצה לי מול העיניים, אני יודע בדיוק לתאר לך מה יהיה. אנחנו כולנו עכשיו מתחילים להגיד שאנחנו מגיעים להסכמות, כמו באיזה ירח דבש. לדינמיקה בתוך הדיון יש כוח משל עצמה. תוך כדי הדיון אלה ""ייתבעסו"" ואלה ""ייתבעסו"" ולאלה יהיה מפח נפש ולאלה יהיה מפח נפש. הנשק שאני מניח פה כנשק שקיבל גושפנקא לעצור כל הצבעה ולרוץ ליושב ראש – אני לא אוכל להאשים אותך אם מישהו מכם ינצל אותו. גם אם תבחרו מישהו שלא היה פה בחדר, ושלא יצטרך להסתכל לנו בעיניים ולהגיד: אבל הבטחת לנו שלא יהיה קרקס. וייעשו כל הצבעה קרקס.","היו""ר רוני בר-און"
329,71335,"מצד שני אתה נותן לכל השמונה, בעצם, שרירות לב להחליט מה מהותי ומה לא. גם זה – צריך נוסחה שהיא סבירה.",דליה איציק
330,71335,"אז הנה, נתתי לך את הנוסחה. הנוסחה מחזירה as is, כמו שאת רוצה, את כל החבילה ליושב ראש. היושב ראש קורא את זה: אה. רק יושב ראש הישיבה? – אני יושב ראש הישיבה 24 שעות. במסגרת הקיימת, ליושב ראש יש אפשרות למנוע את כל מה שאת אומרת – הוא יושב 24 שעות. אז הוא גם יושב ראש הישיבה והוא המוסמך. אבל אם הוא אומר: אני לא יכול לשבת 24 שעות כי השלפוחית והגרון והכל והכל והכל, אני נותן רבע שעה ואני הולך לשירותים, אני נותן שעתיים כדי לנוח. אני נותן שעתיים פעמיים כדי לנוח – למי שאני חושב שאני לא אעשה לו אובר ""רולינג"". יולי, אתי לבני, מוחמד ברכה, מי שלא יהיה. היושב ראש יחליט. אני שם את הראש שלי על הגיליוטינה, נתנו לי את הסמכות ואני מחלק את הזמן הזה בין אנשים שיהיה מה שיהיה. יבואו אלי דליה, ואברום ודני יתום ויצעקו, ואני לא אתן אובר ""רולינג"". זכותו של היושב ראש, הנה לך הפתרון הקלאסי. אני לא מחליט מי יושב על הכס. מי שיושב על הכס – היושב ראש מחליט. רוצה 24 שעות? – שב 24 שעות. רוצה להאציל מסמכותך לאנשים שאתה בטוח שבמקרה הכי קיצוני אתה לא היית מתערב בשיקול דעתם? – אני מתערב אתך, בלי לדעת, אני מתערב אתך, ששום אובר ""רולינג"" על החלטה של יולי אדלשטיין היושב ראש לא יקבל. יהיה אשר יהיה.","היו""ר רוני בר-און"
331,71335,נכון.,גדעון סער
332,71335,"גם אם הוא יחשוב שהוא טועה, כדי לגבות אותו כסגן יושב ראש הכנסת הוא יקבל את ההחלטה שלו.","היו""ר רוני בר-און"
333,71335,נכון מאד.,גדעון סער
334,71335,"לכן, אני נותן לך את הפתרון הקלאסי: זה חוזר ליושב ראש. שיושיב את עצמו, שיכבול את עצמו לכסא ל-24 שעות. אם הוא לא רוצה – על אחריותו, על הרפיוטישן שלו. הוא ממנה איש שלא יהיו לו סקנדלים אתו. קבלי את זה.","היו""ר רוני בר-און"
335,71335,"אם ללכת לפי ההצעה של החברים הנכבדים ממפלגת העבודה, צריך לבטל לגמרי את הסגנים של היושב ראש. זו פשוט הצעה מצחיקה בעיני. יש מוסד כזה של סגנים, אז צריך לכבד את המוסד הזה. מדברים פה על יולי כמקרה קונקרטי - - -",מיכאל גורלובסקי
336,71335,"היה נוח לכולם לדבר על יולי, כי ההערכה ליולי היא באמת, חוצה מחנות. כך אני מאמין. בבקשה, דני.","היו""ר רוני בר-און"
337,71335,- - אלי בן-מנחם.,דליה איציק
338,71335,"אלי בן-מנחם? אני בחיים לא אערער על החלטה של אלי בן-מנחם, מותר לי לומר בשמחה?

 אל תלכו מפה, יש פה בקשה של הממשלה לפטור מחובת הנחה למשהו. כן, דני.","היו""ר רוני בר-און"
